68,2022/8/22 22:40:03,273秒,链接,直接访问,202.98.17.21(吉林-长春),1,3,1,2,8,1,(空),5,4,3,3,4,4,4,2,4,4,2,2,4,2,1,3,3,4,5,5,4,5,3,2,3,3,3,3,4,5,3,3,4,3,5,4,3,4,3,4,4,5,3,3,3,4,5,1,3,3,3,4,4,5,4,4,3,4,4,4,5,5,4,5,3,3,3,1,3,3,3,4,1,4,3,4,5,2,4,3,3,4,3,5,295
69,2022/8/22 22:40:05,228秒,手机提交,直接访问,111.26.2.188(吉林-延边),1,1,1,2,8,1,(空),5,4,2,4,2,4,5,5,5,4,3,5,5,4,4,5,4,4,4,4,2,4,4,3,4,3,3,3,2,2,2,3,2,2,3,4,4,3,4,4,3,3,4,4,4,3,3,2,3,4,4,3,3,3,4,3,4,4,4,4,5,4,2,5,5,5,4,3,5,4,3,4,4,2,4,3,3,4,3,4,4,4,3,3,302
70,2022/8/22 22:40:25,334秒,手机提交,直接访问,111.26.2.111(吉林-延边),1,3,2,2,8,5,(空),5,3,3,3,4,5,5,5,4,1,1,1,1,2,1,3,3,3,5,4,5,3,3,4,3,1,4,4,3,3,3,3,3,2,4,3,3,3,3,2,2,4,3,3,3,3,3,3,2,2,3,1,3,3,3,2,3,3,3,2,3,2,3,2,3,3,5,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,246
71,2022/8/22 22:40:26,405秒,链接,直接访问,202.98.17.242(吉林-长春),1,2,4,2,8,1,操作系统原理、算法分析、数据库系统原理,5,3,3,4,4,5,5,4,1,3,1,5,5,5,2,5,2,2,4,4,2,4,4,4,4,1,3,4,4,2,3,4,4,3,4,5,5,5,3,2,3,4,5,5,3,3,2,3,2,5,4,2,4,5,3,4,3,4,2,5,4,3,3,4,4,4,3,1,1,3,4,5,2,3,1,1,3,2,4,4,5,4,5,5,289
73,2022/8/22 22:40:41,291秒,手机提交,直接访问,111.26.3.121(吉林-四平),1,2,1,2,8,5,未参加过,2,3,1,2,1,5,3,2,4,2,2,2,4,4,2,4,3,4,3,2,1,2,2,1,3,1,2,3,3,3,3,2,4,1,4,1,4,4,4,1,2,2,2,3,3,3,3,3,3,3,4,2,4,3,2,1,2,2,3,4,4,3,3,3,4,3,3,3,4,3,2,3,3,3,3,4,3,3,1,1,2,2,4,3,230
75,2022/8/22 22:40:54,509秒,手机提交,直接访问,111.26.3.220(吉林-四平),1,1,1,2,8,4,计算机网络,5,3,1,2,1,5,5,3,3,1,2,2,4,5,1,3,4,4,5,5,5,4,5,5,5,4,3,5,5,3,4,1,5,1,3,5,3,4,4,5,3,2,2,2,4,3,3,3,4,2,4,3,5,5,5,3,2,4,4,3,5,5,2,2,5,4,3,4,4,3,3,4,4,3,5,2,4,5,4,5,3,5,4,2,303
76,2022/8/22 22:41:00,322秒,手机提交,直接访问,111.26.2.116(吉林-延边),1,1,3,2,8,2,程序设计基础，数据结构，Java程序设计等,3,3,2,2,3,2,3,4,4,1,2,3,2,3,1,2,3,4,5,4,3,3,3,2,4,2,3,4,4,3,3,4,4,3,4,4,3,3,3,2,2,2,2,4,4,3,3,4,2,3,2,2,4,4,3,2,3,2,2,3,4,2,3,3,4,4,5,3,2,3,3,4,3,4,3,4,4,3,5,4,4,3,4,5,260
77,2022/8/22 22:41:07,543秒,链接,直接访问,202.98.13.111(吉林-长春),1,2,5,2,8,5,(空),3,3,3,3,3,1,2,2,4,4,5,1,1,2,5,3,3,3,2,1,4,1,1,1,1,5,4,1,1,3,3,3,3,3,2,1,1,3,3,4,3,3,3,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,3,2,3,2,3,2,2,2,3,3,4,4,3,4,2,2,3,3,3,3,1,1,1,1,1,1,207
78,2022/8/22 22:41:17,188秒,手机提交,直接访问,111.26.3.255(吉林-四平),1,3,2,1,7,2,(空),3,2,3,2,2,3,4,3,4,2,2,3,2,4,2,4,3,3,3,2,2,2,2,2,4,2,3,3,3,3,3,2,4,3,3,3,4,4,4,3,3,2,3,4,2,2,2,3,2,3,3,2,3,3,4,3,3,4,2,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4,255
79,2022/8/22 22:41:28,327秒,手机提交,直接访问,111.26.3.219(吉林-四平),1,3,3,2,8,4,c语言，c++,3,4,2,2,1,5,5,3,1,2,2,2,1,2,1,4,2,3,4,5,5,2,2,4,5,2,3,4,3,4,2,1,3,2,4,1,3,5,4,2,2,2,3,5,4,2,2,3,2,4,4,1,3,4,4,2,2,4,5,3,4,1,2,3,5,3,4,2,2,2,4,5,4,4,3,3,4,5,5,4,5,5,5,5,269
80,2022/8/22 22:41:29,177秒,手机提交,直接访问,111.26.3.84(吉林-四平),1,2,1,1,8,3,(空),1,2,3,4,4,2,3,2,2,4,5,1,2,1,4,1,2,1,2,1,4,1,3,4,5,2,3,2,1,2,3,4,1,2,3,2,1,2,3,5,1,4,1,2,1,1,1,3,1,3,1,2,3,3,3,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,1,2,2,3,2,1,2,2,3,2,1,191
81,2022/8/22 22:41:31,404秒,手机提交,直接访问,111.26.3.158(吉林-四平),1,1,1,2,8,1,计网课设，javaee等,4,4,1,3,4,5,3,5,4,4,2,5,2,4,2,4,3,4,5,4,2,4,4,1,4,3,3,4,5,4,4,4,3,4,5,5,2,4,5,4,2,2,4,5,4,5,5,5,2,4,3,2,4,4,2,4,4,4,5,4,3,4,4,4,5,4,3,4,1,2,4,5,4,3,4,1,4,5,3,1,4,2,5,5,302
82,2022/8/22 22:41:34,127秒,手机提交,直接访问,42.97.230.195(吉林-长春),1,3,4,2,8,5,疫情学习,5,1,3,1,2,4,3,4,3,2,3,2,4,4,1,5,5,3,5,3,3,3,4,1,3,1,3,3,1,4,4,3,3,4,3,4,3,4,4,3,3,2,4,3,1,3,3,5,2,3,4,3,3,3,4,3,2,4,4,2,3,3,3,4,3,3,3,2,4,3,3,3,2,3,3,3,4,3,3,3,4,4,3,3,260
83,2022/8/22 22:41:43,244秒,手机提交,直接访问,111.26.3.31(吉林-四平),1,2,1,1,7,4,数据库系统原理,4,4,4,4,4,3,4,4,4,2,2,3,3,4,2,3,3,3,5,5,4,4,4,4,4,3,3,4,3,3,3,3,4,3,4,4,3,4,4,2,3,4,4,4,4,3,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,312
84,2022/8/22 22:41:45,170秒,手机提交,直接访问,111.26.2.241(吉林-延边),1,3,6,2,8,1,无,5,5,3,3,4,2,5,5,5,4,2,5,5,5,4,5,5,5,3,4,2,4,3,4,4,3,4,4,5,5,5,1,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,375
85,2022/8/22 22:41:49,376秒,手机提交,直接访问,42.97.225.57(吉林-长春),1,2,6,2,8,3,(空),4,3,1,4,2,1,4,4,4,4,2,3,3,4,4,4,4,4,4,4,3,4,4,2,4,2,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,3,3,4,4,3,4,4,3,4,4,5,4,4,4,4,3,2,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,301
86,2022/8/22 22:42:02,258秒,手机提交,直接访问,111.26.2.181(吉林-延边),1,3,2,1,7,1,大学生心理健康,4,4,4,4,2,3,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,5,3,4,4,4,4,4,3,4,2,3,4,2,4,3,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,3,3,5,5,3,4,4,4,5,5,2,3,3,4,5,5,5,5,4,4,3,4,4,4,5,5,319
87,2022/8/22 22:42:10,578秒,链接,直接访问,202.98.17.253(吉林-长春),1,3,1,2,8,1,无,4,5,2,2,2,4,4,4,3,1,1,4,4,2,1,3,4,2,4,4,1,4,5,2,3,4,4,4,4,4,4,1,5,2,4,5,4,5,4,4,4,3,4,3,5,5,5,4,5,4,4,4,4,5,5,5,5,5,4,4,4,5,2,4,2,4,4,3,4,4,4,4,4,4,3,1,5,4,4,4,4,4,5,5,315
89,2022/8/22 22:42:23,448秒,手机提交,直接访问,111.26.3.100(吉林-四平),1,3,3,2,8,1,c语言程序设计 学术英语 线性代数,5,5,1,5,5,2,5,5,2,5,2,3,5,4,4,4,2,2,5,5,2,5,5,4,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,3,3,5,5,5,5,5,5,5,4,5,4,3,5,5,3,3,5,5,3,4,5,5,4,5,5,5,5,4,2,4,5,4,2,5,2,1,1,1,5,5,5,5,5,5,347
90,2022/8/22 22:42:26,198秒,手机提交,直接访问,106.41.245.179(吉林-长春),1,3,5,2,8,1,(空),4,3,2,3,3,5,4,4,4,4,3,4,5,5,3,4,5,3,4,3,3,4,2,3,4,2,3,4,3,3,4,3,4,3,4,4,5,4,3,4,3,4,2,4,4,3,3,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,2,4,4,4,4,5,4,4,4,305
91,2022/8/22 22:42:30,406秒,链接,直接访问,202.98.13.218(吉林-长春),1,1,2,2,8,4,面向检影验光的图像捕捉和处理综合实验,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,2,4,4,4,4,3,3,3,3,3,3,3,3,5,2,3,3,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,4,4,2,4,4,4,4,4,2,2,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,255
92,2022/8/22 22:42:35,436秒,手机提交,直接访问,111.26.3.56(吉林-四平),2,1,2,1,8,3,计算机网络课程设计,2,2,2,2,3,4,4,4,5,2,2,3,2,2,2,3,4,4,4,3,2,3,3,1,2,2,2,3,3,3,2,2,5,3,4,2,5,4,5,4,3,1,2,3,5,3,3,2,3,4,3,2,4,3,3,2,4,3,4,3,4,3,3,3,4,4,4,3,4,3,4,4,4,4,4,3,3,3,2,3,3,3,2,2,260
93,2022/8/22 22:42:42,572秒,手机提交,直接访问,111.26.2.153(吉林-延边),1,1,6,2,8,2,(空),5,5,1,2,2,3,3,3,4,2,1,2,2,4,1,5,5,5,5,5,5,4,5,3,5,3,5,5,5,5,5,1,5,5,5,3,5,5,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,5,3,3,4,5,5,3,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,362
94,2022/8/22 22:42:45,544秒,手机提交,直接访问,111.26.3.153(吉林-四平),2,2,3,1,8,5,操作系统 算法分析,4,3,3,3,1,4,4,4,4,2,2,3,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,2,4,3,4,4,4,4,4,3,4,3,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,2,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,310
95,2022/8/22 22:42:55,357秒,手机提交,直接访问,111.26.2.163(吉林-延边),1,3,1,2,8,5,(空),4,2,1,1,2,5,3,3,4,1,1,3,3,4,1,4,4,4,5,5,3,4,4,3,4,2,4,4,4,4,4,3,4,3,5,3,5,4,4,3,4,3,4,5,5,5,5,4,3,4,4,3,4,4,4,3,5,4,3,4,5,4,4,5,4,5,5,5,5,5,5,4,4,5,4,5,5,4,5,5,5,5,4,5,326
97,2022/8/22 22:42:58,301秒,手机提交,直接访问,111.26.2.191(吉林-延边),1,3,7,2,8,3,微积分,3,3,2,2,2,3,4,2,4,2,3,3,3,4,1,3,3,3,4,4,3,4,4,3,4,2,3,4,4,4,4,3,3,2,4,3,4,4,4,3,2,3,3,3,4,3,3,3,4,3,3,2,2,2,2,3,3,2,2,2,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,268
98,2022/8/22 22:43:07,283秒,链接,直接访问,202.98.17.181(吉林-长春),1,1,4,1,8,1,Linux,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,3,4,3,3,3,2,4,3,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2,3,3,4,4,4,3,3,3,3,5,5,5,5,5,5,322
99,2022/8/22 22:43:14,88秒,手机提交,直接访问,111.26.3.135(吉林-四平),1,2,2,2,8,1,(空),4,4,1,1,1,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,370
100,2022/8/22 22:43:20,262秒,手机提交,直接访问,111.26.2.217(吉林-延边),1,2,1,2,8,5,(空),2,3,2,3,4,5,4,4,3,2,2,3,2,3,1,2,2,2,5,5,3,5,4,5,4,1,3,4,2,3,4,4,4,2,4,5,5,5,4,2,4,3,3,4,4,2,3,4,2,4,3,1,3,4,3,2,3,2,4,2,5,5,1,5,4,2,3,5,2,3,4,2,2,3,2,1,2,4,3,2,2,3,4,2,261
101,2022/8/22 22:43:26,583秒,链接,直接访问,202.98.13.224(吉林-长春),1,3,6,2,8,2,(空),2,1,1,2,4,4,5,3,4,1,2,3,3,4,2,3,4,3,4,3,2,4,5,2,1,4,4,3,4,4,3,2,4,5,5,4,3,3,5,4,4,1,4,5,4,4,5,2,4,5,4,4,5,4,3,3,2,1,3,5,3,4,2,5,4,3,3,5,4,3,3,5,4,4,4,4,5,4,3,4,5,4,4,4,296
102,2022/8/22 22:43:43,635秒,手机提交,直接访问,39.144.100.212(吉林-长春),1,3,1,2,8,3,微积分,3,4,2,2,2,4,4,2,2,3,2,2,3,3,2,3,3,4,3,4,3,3,4,3,4,2,4,4,3,3,3,3,4,3,4,2,3,3,3,2,2,3,3,3,2,3,3,4,3,3,2,3,3,3,3,2,3,3,4,4,3,2,3,3,4,3,2,2,2,2,2,2,3,3,3,3,2,3,4,2,3,4,2,4,245
103,2022/8/22 22:44:20,689秒,手机提交,直接访问,106.41.245.237(吉林-长春),1,1,7,2,8,3,程序设计基础,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,3,4,3,4,4,4,4,4,2,4,2,2,2,4,3,3,4,2,4,4,3,2,2,4,2,3,3,2,2,2,2,4,3,2,3,3,3,3,3,2,2,3,3,2,4,4,4,3,4,2,2,3,3,4,3,2,2,2,2,2,3,3,3,3,2,2,230
104,2022/8/22 22:44:34,467秒,微信,nan,183.210.187.134(江苏-南通),2,2,4,2,8,1,(空),4,4,3,3,3,2,3,3,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,2,3,3,4,3,3,3,2,3,4,3,3,3,3,4,4,3,2,3,4,4,4,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,3,2,2,2,2,2,3,2,3,3,3,2,2,2,2,3,3,3,3,4,3,259
105,2022/8/22 22:44:44,569秒,手机提交,直接访问,39.144.100.166(吉林-长春),1,3,4,2,8,3,资源与环境,3,4,2,2,3,3,4,4,2,2,2,2,3,4,1,3,3,3,4,4,4,5,4,4,5,2,5,3,4,4,4,2,5,3,5,3,5,5,3,2,3,4,3,4,3,3,4,4,3,4,4,2,4,4,3,3,3,3,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,321
106,2022/8/22 22:44:55,329秒,手机提交,直接访问,36.104.53.128(吉林-长春),1,2,5,2,8,1,操作系统,2,2,2,3,2,2,2,2,2,2,1,3,2,2,2,3,2,2,4,4,2,4,3,3,5,2,2,4,2,2,1,4,3,2,5,3,4,3,4,3,2,3,4,4,4,2,2,2,2,3,4,2,3,3,2,3,2,3,2,4,4,4,4,3,4,3,3,2,2,2,2,3,2,2,3,3,3,3,4,4,4,4,4,4,237
108,2022/8/22 22:45:03,82秒,微信,nan,111.26.3.114(吉林-四平),1,1,6,2,7,1,(空),2,2,4,4,4,2,2,2,2,4,5,1,1,1,5,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,4,1,2,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,1,1,3,3,1,149
109,2022/8/22 22:45:30,218秒,手机提交,直接访问,106.41.245.77(吉林-长春),1,1,1,2,8,3,(空),4,4,1,2,2,5,4,3,4,2,2,3,4,4,2,4,3,4,3,4,3,5,3,5,5,2,3,4,3,3,3,3,4,4,4,3,4,4,5,3,3,3,4,3,4,2,2,2,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,4,4,3,2,2,2,3,2,3,3,4,4,3,3,3,4,5,4,4,5,4,282
112,2022/8/22 22:46:05,282秒,手机提交,直接访问,223.104.16.70(吉林-长春),1,2,5,2,8,2,(空),5,5,3,3,3,3,3,3,5,5,1,3,5,5,1,5,1,1,5,5,3,3,3,3,5,1,4,5,4,4,5,1,3,1,5,5,3,5,5,4,3,2,3,3,3,5,5,5,5,5,5,3,2,4,4,4,4,4,5,4,5,5,3,4,4,3,4,2,3,4,4,2,5,5,5,5,5,5,5,5,3,4,4,4,322
113,2022/8/22 22:46:12,411秒,微信,nan,111.26.2.114(吉林-延边),1,1,1,2,8,3,半导体器件物理 模电,4,4,2,2,3,2,4,3,3,4,3,3,3,4,4,4,4,4,4,4,5,4,4,5,4,2,2,4,3,3,3,3,3,2,4,3,3,4,3,4,3,3,4,4,4,2,2,4,3,4,4,3,4,3,3,4,3,4,2,4,4,4,2,4,4,3,4,3,4,4,4,5,4,4,5,4,4,4,4,4,4,5,5,5,300
114,2022/8/22 22:46:21,545秒,手机提交,直接访问,39.144.102.116(吉林-未知),1,3,2,2,8,3,(空),3,3,4,3,2,3,3,4,2,3,4,3,3,4,2,4,3,2,4,4,4,3,3,4,4,2,1,4,3,3,3,4,4,3,3,2,2,4,3,3,3,3,3,5,4,5,4,4,4,4,4,2,4,4,4,4,4,2,3,4,2,2,2,4,5,5,4,3,4,2,2,4,1,1,2,4,3,3,5,5,5,5,5,5,280
115,2022/8/22 22:46:27,120秒,手机提交,直接访问,111.26.3.172(吉林-四平),1,3,1,2,8,2,(空),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,4,4,3,3,4,2,3,3,2,3,4,2,3,3,3,253
116,2022/8/22 22:47:03,113秒,手机提交,直接访问,111.26.2.127(吉林-延边),1,3,3,2,8,2,(空),4,4,2,2,2,4,4,4,4,2,2,4,4,4,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,318
117,2022/8/22 22:47:05,95秒,手机提交,直接访问,111.26.2.240(吉林-延边),1,1,1,2,8,3,(空),5,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,252
118,2022/8/22 22:47:11,148秒,手机提交,直接访问,111.26.2.108(吉林-延边),1,3,1,1,8,2,离散数学,5,4,3,2,4,5,4,3,3,1,2,2,3,5,1,2,4,2,5,4,2,4,2,2,1,5,3,4,5,3,4,2,5,2,3,2,3,4,5,3,3,3,2,4,5,3,5,4,3,4,5,3,2,4,3,3,5,3,2,2,5,4,4,5,2,5,4,4,5,4,2,3,3,4,4,5,2,4,4,3,3,5,4,3,289
119,2022/8/22 22:47:16,196秒,手机提交,直接访问,111.26.2.92(吉林-延边),1,1,1,2,8,5,(空),3,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,110
120,2022/8/22 22:47:39,180秒,手机提交,直接访问,49.221.19.143(吉林-长春),1,1,2,2,8,2,(空),5,5,3,3,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,405
122,2022/8/22 22:47:45,135秒,手机提交,直接访问,111.26.2.198(吉林-延边),1,3,5,2,8,1,无,5,2,2,1,2,5,2,5,2,1,2,5,4,5,4,5,5,2,5,4,3,5,2,1,1,3,5,5,2,5,3,1,3,2,5,5,2,5,4,5,2,2,2,4,4,2,5,2,3,4,2,4,2,4,3,4,4,3,3,4,3,4,4,4,3,4,2,4,3,4,5,2,3,5,4,4,3,4,5,2,3,4,2,4,287
123,2022/8/22 22:47:45,104秒,手机提交,直接访问,111.26.2.89(吉林-延边),1,2,1,1,8,3,(空),5,5,1,1,1,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,372
124,2022/8/22 22:47:50,195秒,手机提交,直接访问,111.26.2.210(吉林-延边),2,3,7,2,8,3,人文视野中的生态学,5,3,3,4,3,2,3,2,2,1,1,3,2,3,1,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,2,4,4,4,3,4,4,5,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,5,4,3,4,5,4,4,5,5,4,4,4,4,305
127,2022/8/22 22:48:07,300秒,手机提交,直接访问,111.26.2.175(吉林-延边),1,3,3,2,8,1,生命奇迹选修,5,5,2,3,2,3,4,4,4,4,3,5,5,5,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,2,5,3,5,4,5,4,4,3,4,3,4,4,2,4,3,4,4,4,5,3,4,4,4,4,3,3,5,4,5,4,4,3,5,5,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,326
128,2022/8/22 22:48:41,363秒,手机提交,直接访问,111.26.3.94(吉林-四平),1,1,2,2,7,4,编译原理,4,4,4,4,4,4,5,4,5,3,3,2,5,3,1,3,2,2,3,5,1,4,3,3,4,2,3,5,5,5,5,4,2,5,5,1,5,4,3,3,3,4,4,3,4,5,5,5,4,4,4,3,4,2,3,4,3,3,4,3,4,4,4,5,5,5,5,4,5,4,4,5,5,2,1,1,3,4,5,5,5,5,5,5,314
129,2022/8/22 22:48:41,181秒,手机提交,直接访问,111.26.2.148(吉林-延边),1,2,3,2,8,2,(空),4,4,1,2,3,5,4,5,5,3,2,4,4,5,1,4,3,2,4,4,1,5,4,4,5,1,1,5,3,2,2,4,4,2,4,2,4,4,4,3,2,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,263
130,2022/8/22 22:48:43,228秒,手机提交,直接访问,111.26.2.79(吉林-延边),1,1,1,2,8,3,Javaee 编译原理,4,4,2,3,2,3,4,3,3,2,3,4,4,3,2,3,3,4,3,3,2,4,3,3,2,3,4,3,3,3,3,2,4,3,4,5,4,3,5,4,4,2,3,3,4,4,3,3,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,289
132,2022/8/22 22:48:55,922秒,手机提交,直接访问,111.26.3.196(吉林-四平),1,3,1,2,8,3,c语言程序设计，离散数学，大学英语,4,3,3,3,4,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,2,4,4,4,4,4,1,2,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,4,4,2,3,5,4,5,313
133,2022/8/22 22:48:56,252秒,手机提交,直接访问,111.26.3.65(吉林-四平),1,3,2,2,8,2,(空),4,3,2,1,2,2,4,3,4,4,2,4,5,3,2,5,4,4,5,4,5,4,3,1,5,3,4,4,4,4,4,1,5,4,5,5,5,5,4,4,4,3,5,4,5,4,5,5,5,4,4,3,5,4,4,4,3,4,3,4,5,5,5,4,4,4,4,2,3,3,3,5,5,4,5,5,5,4,2,2,4,4,4,3,326
134,2022/8/22 22:48:59,434秒,手机提交,直接访问,111.26.2.170(吉林-延边),2,1,1,2,8,1,形势与政策，程序设计基础,4,3,2,3,2,4,4,5,4,2,3,3,2,3,1,4,5,5,5,4,3,4,4,4,5,3,4,5,5,5,5,3,5,3,3,5,5,5,5,3,3,5,2,4,5,5,4,4,5,4,4,3,5,4,4,4,4,3,4,4,5,4,4,4,5,5,5,5,5,5,5,4,3,3,3,3,4,4,5,5,5,5,5,5,338
135,2022/8/22 22:49:01,363秒,手机提交,直接访问,111.26.2.110(吉林-延边),1,3,6,1,7,4,高级语言程序设计,3,3,2,2,2,3,4,3,2,3,2,3,3,4,2,4,4,4,3,4,3,3,3,3,4,3,3,4,3,3,3,2,4,4,4,3,3,4,3,3,3,4,4,4,4,3,4,3,3,3,3,3,4,3,4,4,4,4,3,3,4,3,3,4,4,3,3,3,2,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,278
136,2022/8/22 22:49:03,146秒,手机提交,直接访问,111.26.3.254(吉林-四平),1,3,3,2,7,2,(空),4,1,3,3,3,5,5,4,5,5,1,4,4,4,3,4,4,3,4,5,5,4,3,5,5,3,3,3,3,3,3,3,4,4,2,4,4,4,4,2,4,2,4,3,5,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4,2,4,4,3,4,3,4,3,4,3,4,3,3,2,4,4,3,4,4,3,4,4,303
137,2022/8/22 22:49:08,316秒,手机提交,直接访问,111.26.3.162(吉林-四平),1,1,3,2,8,5,无,5,5,1,3,3,4,2,4,4,4,2,4,4,3,4,3,3,3,5,4,4,4,4,4,3,4,4,4,3,3,4,4,4,2,5,3,3,4,3,2,3,2,2,4,4,2,3,3,2,5,2,3,3,4,1,4,2,3,2,4,4,2,1,4,2,4,4,2,3,4,2,4,3,2,4,3,3,2,4,2,5,2,4,4,271
138,2022/8/22 22:49:08,203秒,手机提交,直接访问,106.41.249.116(吉林-长春),1,1,7,2,8,4,心理课,4,2,2,2,3,2,4,3,1,2,4,3,3,2,3,1,3,4,2,3,2,5,5,3,3,1,3,2,4,2,4,5,3,2,5,3,3,1,2,5,2,3,2,2,4,2,4,5,2,3,2,5,3,2,4,1,4,2,4,1,2,3,3,2,3,2,2,2,3,2,3,1,2,2,1,1,2,3,4,1,2,3,1,1,220
